#Data Point Listing of File C:\Documents and #Settings\NMR\Desktop\FPraktikum\2021\17122021\mess_1_45.7mhz.tnt
#Starting Point:	1	Ending Point:	1024
#Real	Imag	kHz
6519.523	27905.055	34.180
4674.118	-13340.961	31.738
22052.350	12689.818	29.297
63524.672	-15910.155	26.855
45289.414	5155.467	24.414
13191.140	-30054.391	21.973
-10027.602	-47424.945	19.531
-1182.094	-38197.445	17.090
-30285.301	-41552.902	14.648
-33363.410	2277.700	12.207
-66497.484	32719.656	9.766
-66301.570	40671.641	7.324
-10617.051	37658.078	4.883
23697.688	72949.297	2.441
10188.500	60734.000	0.000
37808.070	56169.273	-2.441
63207.359	47404.688	-4.883
89644.359	35070.789	-7.324
55283.742	-17899.695	-9.766
72991.297	-68428.375	-12.207
52149.320	-81020.516	-14.648
45953.344	-44902.031	-17.090
-20353.066	-72075.859	-19.531
-15606.604	-54189.039	-21.973
-38955.719	-44674.852	-24.414
-38074.430	-6324.925	-26.855
-26224.717	1181.557	-29.297
-40466.734	39719.102	-31.738
-26809.574	40721.438	-34.180
-13473.368	32269.543	-36.621
4241.407	34271.086	-39.063
33122.188	19023.426	-41.504
51358.168	9399.807	-43.945
39331.426	-16487.713	-46.387
48577.563	-3043.172	-48.828
75409.656	-671.660	-51.270
28509.076	-20044.523	-53.711
1832.871	-25854.000	-56.152
13105.981	-21133.750	-58.594
-12987.675	-12071.593	-61.035
886.392	-17675.949	-63.477
-4786.279	-22619.570	-65.918
-29863.729	-14916.712	-68.359
-29468.570	-10407.259	-70.801
-29691.023	-11809.770	-73.242
14225.299	23303.143	-75.684
-20938.883	-6200.163	-78.125
-5254.771	36069.914	-80.566
-22529.980	29802.301	-83.008
6737.427	36757.508	-85.449
7674.183	58547.492	-87.891
22028.096	34802.535	-90.332
18856.979	5114.236	-92.773
47004.879	-25833.586	-95.215
63989.742	-11961.604	-97.656
46582.508	3022.316	-100.098
55203.309	-33457.621	-102.539
36722.305	-25721.430	-104.980
38341.281	-35438.414	-107.422
37522.680	-29954.537	-109.863
38841.125	-23485.350	-112.305
14375.612	2269.002	-114.746
23925.625	-8281.176	-117.188
-3080.890	-23021.857	-119.629
-13317.184	-32400.572	-122.070
-9065.180	-29537.250	-124.512
-31545.285	-12653.211	-126.953
-61799.164	4873.525	-129.395
-41538.102	-23607.141	-131.836
-57607.164	-16361.529	-134.277
-76633.313	15260.228	-136.719
-29499.133	51764.383	-139.160
-29574.951	45776.406	-141.602
23873.855	46618.297	-144.043
65432.813	56739.570	-146.484
57688.906	82190.531	-148.926
56170.770	50809.887	-151.367
105309.547	57165.914	-153.809
102024.555	11757.254	-156.250
136010.063	-9504.828	-158.691
149851.188	-77382.891	-161.133
113128.281	-104219.461	-163.574
47625.910	-136278.781	-166.016
37118.301	-126054.844	-168.457
-71547.344	-160974.500	-170.898
-114999.094	-152256.656	-173.340
-159860.563	-88111.625	-175.781
-155764.438	-24868.832	-178.223
-178535.266	25781.262	-180.664
-160837.000	129257.047	-183.105
-143076.875	189031.203	-185.547
-87076.242	224891.156	-187.988
20838.844	255604.625	-190.430
79123.109	275216.063	-192.871
189509.469	256148.547	-195.313
295474.188	219038.219	-197.754
408191.094	147873.781	-200.195
447388.531	29216.445	-202.637
471697.813	-83015.281	-205.078
497716.344	-244473.844	-207.520
425993.469	-426187.188	-209.961
313835.219	-587510.250	-212.402
76970.453	-708967.188	-214.844
-162271.188	-715918.500	-217.285
-375475.438	-566692.250	-219.727
-502746.219	-385627.594	-222.168
-550542.875	-216022.766	-224.609
-531811.000	-50068.438	-227.051
-467212.781	92741.922	-229.492
-344614.438	166869.703	-231.934
-206505.813	247389.875	-234.375
-139163.359	215017.188	-236.816
-61960.016	177901.438	-239.258
-4119.030	166285.109	-241.699
17132.811	130368.742	-244.141
12420.702	102946.000	-246.582
39641.102	70340.984	-249.023
76275.547	51789.328	-251.465
23570.268	47102.508	-253.906
32943.145	13450.200	-256.348
20112.818	-5688.739	-258.789
28734.463	12302.854	-261.230
65083.746	-34550.859	-263.672
-11478.661	-23503.469	-266.113
-18721.324	-30943.314	-268.555
-10773.723	1456.269	-270.996
-17251.336	-29163.012	-273.438
-59863.727	-44432.832	-275.879
-23079.453	-17875.840	-278.320
-50732.500	4841.552	-280.762
-23171.211	-6656.926	-283.203
-25769.500	13062.564	-285.645
-29992.916	3396.231	-288.086
-31144.600	3975.070	-290.527
-37124.805	14621.654	-292.969
-179.019	-9828.121	-295.410
-6974.649	33118.488	-297.852
-24952.229	45053.930	-300.293
-10929.533	9455.116	-302.734
-12540.899	27235.824	-305.176
6641.405	-6266.362	-307.617
-25029.891	15902.563	-310.059
23654.246	25034.227	-312.500
8647.771	21837.844	-314.941
16402.959	-12235.744	-317.383
-13046.656	1068.851	-319.824
-6127.485	3224.498	-322.266
26997.645	12450.579	-324.707
6190.421	-23490.754	-327.148
-8225.604	19423.557	-329.590
-9362.142	-13986.788	-332.031
-25035.418	2412.882	-334.473
-5810.251	3059.091	-336.914
4891.613	-4195.898	-339.355
-19906.377	3688.217	-341.797
-23887.920	16496.354	-344.238
-1508.041	-14261.162	-346.680
6914.716	-5063.850	-349.121
12577.055	4699.955	-351.563
1536.588	15404.722	-354.004
-17659.166	-12935.573	-356.445
2791.100	18596.215	-358.887
-1730.001	9250.954	-361.328
16821.846	-14770.320	-363.770
10039.941	2897.478	-366.211
31633.957	14224.826	-368.652
-3565.399	20906.896	-371.094
-11583.612	-35870.066	-373.535
-10825.531	-13128.472	-375.977
6833.386	-11660.828	-378.418
-3337.208	-24137.604	-380.859
-22480.656	-14852.694	-383.301
-3477.815	27708.141	-385.742
-3685.721	-19877.984	-388.184
-6965.233	-3115.798	-390.625
-5891.960	4501.909	-393.066
-928.511	17535.385	-395.508
3895.810	5684.501	-397.949
-11117.221	-7188.632	-400.391
-15985.071	11691.723	-402.832
-13399.838	-397.260	-405.273
2660.518	-6681.182	-407.715
-47.704	17706.750	-410.156
18092.672	2640.120	-412.598
-45504.719	1565.742	-415.039
-18216.986	-12800.446	-417.480
-28233.766	26309.982	-419.922
-7527.490	-7560.266	-422.363
-11346.609	20862.000	-424.805
-17772.469	-11337.008	-427.246
7605.634	-8065.971	-429.688
-13675.152	6918.227	-432.129
13344.400	-6345.744	-434.570
-39267.043	-2168.993	-437.012
-5303.363	-4120.574	-439.453
-13634.198	-14701.188	-441.895
13173.464	29372.672	-444.336
-22004.797	-6569.244	-446.777
12851.309	1087.637	-449.219
-40603.625	-1095.255	-451.660
-38819.953	-4265.620	-454.102
9942.474	-1512.138	-456.543
-1102.692	1559.816	-458.984
561.805	7800.198	-461.426
-11315.423	23142.379	-463.867
10539.880	8915.422	-466.309
16143.599	-6417.686	-468.750
-3029.142	-6353.942	-471.191
-2490.981	-19006.344	-473.633
-20327.270	24951.355	-476.074
-3206.464	3056.876	-478.516
2338.427	-4366.314	-480.957
-10370.089	25164.877	-483.398
-11162.635	-13165.491	-485.840
19999.078	10201.982	-488.281
16102.035	-5740.291	-490.723
15388.914	757.473	-493.164
17014.711	200.453	-495.605
-25165.326	-1816.921	-498.047
7434.778	-22874.547	-500.488
-2381.548	8841.631	-502.930
6173.319	20444.795	-505.371
17850.324	-15873.849	-507.813
-8427.076	-16452.678	-510.254
-5170.098	6638.966	-512.695
-17479.541	11956.594	-515.137
-17273.877	-14011.584	-517.578
-16087.978	-7426.719	-520.020
1770.236	-7039.542	-522.461
-3834.689	8519.145	-524.902
-27382.400	10616.862	-527.344
-10256.139	-7046.180	-529.785
-10104.290	20069.648	-532.227
15653.746	10224.254	-534.668
9976.803	17206.045	-537.109
-2213.116	7983.500	-539.551
-4608.035	-20259.922	-541.992
1153.262	8209.161	-544.434
19145.270	17151.906	-546.875
28922.021	190.474	-549.316
-7325.514	-11701.590	-551.758
-7164.419	-4159.781	-554.199
11661.054	2331.977	-556.641
-35164.074	3211.633	-559.082
1844.394	2145.271	-561.523
-16649.512	17389.408	-563.965
4042.138	-13927.293	-566.406
4899.613	-11617.535	-568.848
2356.269	-26354.363	-571.289
-9192.655	9455.219	-573.730
10728.342	-20950.693	-576.172
9409.546	12089.187	-578.613
1033.073	11740.076	-581.055
7645.696	19497.031	-583.496
-10755.807	-737.805	-585.938
4279.864	3957.689	-588.379
-7673.242	-9351.884	-590.820
35362.484	16163.251	-593.262
-22090.238	-4558.428	-595.703
10537.270	24782.207	-598.145
-3259.940	13156.975	-600.586
-7427.335	22316.141	-603.027
-876.134	1073.509	-605.469
-3880.895	-14549.699	-607.910
7753.716	8876.841	-610.352
-9328.865	-979.722	-612.793
6539.430	-4793.823	-615.234
-10584.530	-10511.049	-617.676
-21316.713	-1424.267	-620.117
31156.219	16249.350	-622.559
8889.031	7869.094	-625.000
-13617.768	-21970.650	-627.441
1944.519	-3051.482	-629.883
11052.757	-4934.931	-632.324
-14513.659	19442.500	-634.766
-1707.282	-778.500	-637.207
5727.649	-16118.835	-639.648
-3546.030	-1128.640	-642.090
4792.811	3465.952	-644.531
7103.687	-5041.345	-646.973
-1216.385	-5619.191	-649.414
-5030.140	11075.791	-651.855
-23512.201	10204.994	-654.297
-11666.032	-14561.817	-656.738
-15207.558	20627.350	-659.180
-8914.068	1745.055	-661.621
15494.319	15152.520	-664.063
12066.219	-495.995	-666.504
11028.495	35901.078	-668.945
16328.974	-20847.168	-671.387
-3172.599	-14802.965	-673.828
-7794.723	3319.963	-676.270
-1603.582	11607.141	-678.711
-4153.493	-1339.428	-681.152
-13935.129	-7389.911	-683.594
-16249.670	36879.418	-686.035
2399.350	7352.818	-688.477
6134.998	-7335.081	-690.918
1398.039	22333.617	-693.359
-4384.617	296.783	-695.801
-7630.072	-9020.229	-698.242
5925.242	-10328.769	-700.684
12025.728	-2098.669	-703.125
-13078.278	-8572.158	-705.566
-25279.930	-10906.446	-708.008
-21622.723	2593.107	-710.449
11751.538	-17491.633	-712.891
20231.885	5971.563	-715.332
-3622.750	-14383.367	-717.773
-9915.357	9387.371	-720.215
18248.730	8579.260	-722.656
964.112	4238.081	-725.098
6921.714	17420.875	-727.539
8576.758	-11444.043	-729.980
-1718.896	-3201.223	-732.422
-139.531	-20184.072	-734.863
-6286.000	-21940.566	-737.305
7032.287	4085.088	-739.746
-9547.893	26862.129	-742.188
578.617	1638.224	-744.629
-13464.645	19033.926	-747.070
-10489.545	10937.423	-749.512
-12818.044	-1852.730	-751.953
9323.279	18762.785	-754.395
-5567.830	-4265.197	-756.836
-3526.814	4539.925	-759.277
-10818.872	-7867.729	-761.719
-11713.827	-18690.725	-764.160
-3114.486	-6577.259	-766.602
18303.074	-6346.142	-769.043
-5119.170	5862.188	-771.484
-8063.403	-17047.334	-773.926
3542.729	-29313.590	-776.367
-10232.484	18347.109	-778.809
-4367.038	-2784.089	-781.250
13292.518	10056.574	-783.691
-629.042	10936.934	-786.133
6964.512	17976.375	-788.574
20351.584	-14296.086	-791.016
-3620.784	-21612.400	-793.457
-1735.421	15670.648	-795.898
11786.462	-8735.117	-798.340
9068.236	-5068.346	-800.781
30664.945	341.281	-803.223
-10163.562	8604.617	-805.664
-12428.462	2466.915	-808.105
-1648.339	-7550.434	-810.547
-17154.305	-2195.887	-812.988
10688.146	-12432.355	-815.430
-5576.571	232.597	-817.871
-5525.176	-7759.803	-820.313
-7627.244	1042.334	-822.754
-21399.613	11755.837	-825.195
-5227.695	-2697.568	-827.637
-33447.684	-8938.837	-830.078
4899.642	-6889.790	-832.520
-10860.172	426.965	-834.961
-22074.930	13774.531	-837.402
20228.020	-4875.212	-839.844
2735.337	15098.249	-842.285
-14815.344	-348.226	-844.727
-11699.270	-1316.950	-847.168
16742.719	15890.853	-849.609
6662.745	-8022.821	-852.051
4561.085	-512.392	-854.492
15609.915	11598.735	-856.934
-1700.083	10995.665	-859.375
-1601.991	-1548.760	-861.816
-2167.077	10186.260	-864.258
-15451.319	-8929.565	-866.699
7571.430	-15663.768	-869.141
-7542.833	-1434.567	-871.582
-12624.089	-3125.530	-874.023
-5847.171	4500.452	-876.465
-2009.701	-5189.951	-878.906
-1609.045	7780.149	-881.348
9819.449	11955.416	-883.789
10929.214	-1391.245	-886.230
4782.918	12832.791	-888.672
-7963.087	-8545.791	-891.113
564.181	-11231.348	-893.555
-2411.250	6365.672	-895.996
-9490.070	4580.294	-898.438
1611.979	12212.227	-900.879
-14287.224	-3040.932	-903.320
-4341.012	3099.581	-905.762
-4806.214	6432.988	-908.203
-8445.287	15313.215	-910.645
-1237.605	6624.664	-913.086
8754.104	4353.785	-915.527
2024.472	17487.207	-917.969
10003.705	-4144.375	-920.410
1728.403	9051.819	-922.852
345.786	-8128.318	-925.293
531.724	-2773.989	-927.734
14286.385	12683.727	-930.176
5052.557	-3097.565	-932.617
