#Data Point Listing of File C:\Documents and #Settings\NMR\Desktop\FPraktikum\2021\17122021\mess_1_45.3mhz.tnt
#Starting Point:	1	Ending Point:	1024
#Real	Imag	Starting Point:	1	Ending Point:	1024
-20752.000	32597.000	133.000
-2081.000	30646.000	134.000
10421.000	15654.000	135.000
34520.000	13794.000	136.000
37517.000	31672.000	137.000
23185.000	15624.000	138.000
31306.000	-8927.000	139.000
12120.000	-11024.000	140.000
-12071.000	3239.000	141.000
-32653.000	-17647.000	142.000
-20293.000	6488.000	143.000
-32052.000	-803.000	144.000
-55551.000	2299.000	145.000
-33214.000	-1355.000	146.000
-23966.000	31341.000	147.000
-10424.000	25511.000	148.000
17148.000	6018.000	149.000
11772.000	39292.000	150.000
13842.000	14095.000	151.000
3856.000	-23761.000	152.000
17566.000	-25232.000	153.000
6659.000	-9730.000	154.000
3074.000	6185.000	155.000
-2755.000	-8664.000	156.000
-2443.000	-986.000	157.000
-6673.000	-3143.000	158.000
-13209.000	-1094.000	159.000
-9440.000	26736.000	160.000
-470.000	-8784.000	161.000
8290.000	5667.000	162.000
-5224.000	6552.000	163.000
3937.000	15096.000	164.000
10023.000	-800.000	165.000
29892.000	-24912.000	166.000
17579.000	-38568.000	167.000
3739.000	-10489.000	168.000
12761.000	4358.000	169.000
-9359.000	-293.000	170.000
-5845.000	-10710.000	171.000
-28660.000	3124.000	172.000
-11877.000	16552.000	173.000
-3427.000	22374.000	174.000
1921.000	6631.000	175.000
12148.000	5480.000	176.000
5340.000	12968.000	177.000
-4931.000	10887.000	178.000
363.000	-4745.000	179.000
1110.000	-16718.000	180.000
28.000	-9855.000	181.000
30464.000	5810.000	182.000
7657.000	-6594.000	183.000
-5635.000	-27373.000	184.000
-23352.000	-6780.000	185.000
25168.000	7347.000	186.000
13683.000	29954.000	187.000
-85.000	21876.000	188.000
15478.000	-4031.000	189.000
19526.000	2585.000	190.000
1623.000	-10591.000	191.000
3232.000	20388.000	192.000
5650.000	9221.000	193.000
-5915.000	18351.000	194.000
-9017.000	-216.000	195.000
7641.000	8625.000	196.000
-21068.000	-1290.000	197.000
3050.000	15552.000	198.000
-18821.000	-1669.000	199.000
-14910.000	-2680.000	200.000
-3238.000	-5351.000	201.000
9223.000	-10555.000	202.000
4183.000	12168.000	203.000
6644.000	3319.000	204.000
-8543.000	25542.000	205.000
-17398.000	-10093.000	206.000
4788.000	-28137.000	207.000
29864.000	-15212.000	208.000
-1927.000	12525.000	209.000
-945.000	-7186.000	210.000
5363.000	10674.000	211.000
-11898.000	-5674.000	212.000
-11820.000	33007.000	213.000
5879.000	3044.000	214.000
13628.000	5700.000	215.000
1962.000	12292.000	216.000
-13427.000	26428.000	217.000
-5538.000	13426.000	218.000
-1935.000	-14916.000	219.000
25294.000	-24075.000	220.000
19047.000	-12892.000	221.000
7600.000	-6164.000	222.000
5490.000	-5294.000	223.000
-9003.000	-1360.000	224.000
-6209.000	-8323.000	225.000
-544.000	7222.000	226.000
-6043.000	9196.000	227.000
-468.000	8587.000	228.000
-609.000	20073.000	229.000
25824.000	-10745.000	230.000
259.000	-18597.000	231.000
-10444.000	-9756.000	232.000
-12057.000	5808.000	233.000
6881.000	8525.000	234.000
-17568.000	1673.000	235.000
-6396.000	-6372.000	236.000
-4029.000	-933.000	237.000
-3976.000	4999.000	238.000
-24729.000	5778.000	239.000
-14897.000	8754.000	240.000
6184.000	11112.000	241.000
1293.000	-26575.000	242.000
4240.000	-14029.000	243.000
14302.000	4322.000	244.000
-15749.000	-8320.000	245.000
-2865.000	5697.000	246.000
-3824.000	12936.000	247.000
-24422.000	19801.000	248.000
2030.000	8662.000	249.000
-26625.000	-18120.000	250.000
-19364.000	3465.000	251.000
2320.000	-4546.000	252.000
-592.000	7352.000	253.000
14710.000	8052.000	254.000
7636.000	-16873.000	255.000
8157.000	9027.000	256.000
7721.000	-2281.000	257.000
-10500.000	12220.000	258.000
-39057.000	9611.000	259.000
5231.000	8651.000	260.000
13925.000	-980.000	261.000
-7184.000	3989.000	262.000
-3362.000	-3486.000	263.000
-10300.000	11403.000	264.000
2048.000	13037.000	265.000
644.000	-3400.000	266.000
16234.000	-12158.000	267.000
10777.000	6786.000	268.000
11240.000	6582.000	269.000
9436.000	17431.000	270.000
-2708.000	-1580.000	271.000
-3759.000	4650.000	272.000
-17982.000	24959.000	273.000
8601.000	5127.000	274.000
7674.000	-29259.000	275.000
-921.000	-24244.000	276.000
17462.000	-8856.000	277.000
2506.000	-7685.000	278.000
-18454.000	-22929.000	279.000
-25036.000	-1373.000	280.000
-20340.000	14911.000	281.000
-24181.000	-18985.000	282.000
-14610.000	-4402.000	283.000
-4309.000	-9430.000	284.000
15503.000	10632.000	285.000
13907.000	-9546.000	286.000
-13899.000	-20360.000	287.000
-2248.000	14872.000	288.000
4516.000	3208.000	289.000
-7227.000	-5567.000	290.000
-17262.000	-4951.000	291.000
-13971.000	-15375.000	292.000
-6982.000	-5450.000	293.000
-10440.000	-23597.000	294.000
-15113.000	-6723.000	295.000
-1472.000	-4010.000	296.000
11054.000	8994.000	297.000
8642.000	540.000	298.000
-5588.000	-1144.000	299.000
-1923.000	29380.000	300.000
5003.000	19661.000	301.000
6580.000	4653.000	302.000
18774.000	-6740.000	303.000
-4212.000	8796.000	304.000
33940.000	-7111.000	305.000
10967.000	-8.000	306.000
-9450.000	-12212.000	307.000
-15169.000	9405.000	308.000
-9217.000	-11265.000	309.000
-21305.000	-20531.000	310.000
10205.000	-24108.000	311.000
778.000	-3629.000	312.000
2001.000	2708.000	313.000
532.000	2415.000	314.000
-137.000	16281.000	315.000
20473.000	380.000	316.000
6125.000	-4861.000	317.000
16169.000	-13179.000	318.000
3649.000	-15413.000	319.000
10848.000	3292.000	320.000
-22195.000	-7460.000	321.000
7660.000	-2167.000	322.000
-15773.000	-35122.000	323.000
-1461.000	-18837.000	324.000
3212.000	7253.000	325.000
4882.000	23162.000	326.000
-3315.000	8092.000	327.000
-14506.000	-6356.000	328.000
-3740.000	2741.000	329.000
-2475.000	8838.000	330.000
-1263.000	5302.000	331.000
-1129.000	20814.000	332.000
-4272.000	2460.000	333.000
-10538.000	10316.000	334.000
7776.000	-15656.000	335.000
22991.000	16766.000	336.000
10841.000	3205.000	337.000
-1724.000	24074.000	338.000
-13218.000	40107.000	339.000
13030.000	3527.000	340.000
15627.000	-15191.000	341.000
-13.000	6400.000	342.000
-5076.000	-13417.000	343.000
12025.000	-10337.000	344.000
6415.000	9608.000	345.000
-6781.000	1693.000	346.000
14899.000	19051.000	347.000
-571.000	5255.000	348.000
-8181.000	16104.000	349.000
4631.000	-13870.000	350.000
4919.000	-13934.000	351.000
12417.000	4448.000	352.000
22850.000	-14414.000	353.000
-11600.000	2468.000	354.000
-16287.000	-504.000	355.000
9048.000	4010.000	356.000
-1344.000	-2239.000	357.000
-24965.000	16596.000	358.000
-12065.000	15975.000	359.000
-12300.000	10070.000	360.000
26181.000	13021.000	361.000
7691.000	3751.000	362.000
-3781.000	-23200.000	363.000
-1816.000	-9147.000	364.000
-12266.000	-19486.000	365.000
-1722.000	-7906.000	366.000
-13077.000	-48.000	367.000
8841.000	3569.000	368.000
-3047.000	-6735.000	369.000
1208.000	-21671.000	370.000
20505.000	-11001.000	371.000
-1987.000	-1004.000	372.000
13346.000	1522.000	373.000
-7516.000	-1495.000	374.000
5387.000	1648.000	375.000
79.000	15357.000	376.000
13573.000	564.000	377.000
7714.000	14748.000	378.000
9475.000	763.000	379.000
19616.000	-11356.000	380.000
-4470.000	9922.000	381.000
18241.000	-6644.000	382.000
3092.000	12673.000	383.000
14529.000	1191.000	384.000
-1185.000	-17570.000	385.000
-26544.000	-7913.000	386.000
-10994.000	337.000	387.000
9664.000	12075.000	388.000
4320.000	-5520.000	389.000
-777.000	-6157.000	390.000
22486.000	-16493.000	391.000
2351.000	-4277.000	392.000
-5459.000	26812.000	393.000
9636.000	-25878.000	394.000
-20303.000	-3611.000	395.000
14214.000	17972.000	396.000
-26517.000	-4650.000	397.000
-6243.000	-13491.000	398.000
-15194.000	-11368.000	399.000
11063.000	-4004.000	400.000
-2565.000	-13295.000	401.000
-31526.000	-6240.000	402.000
-5499.000	1550.000	403.000
7253.000	6215.000	404.000
6808.000	8118.000	405.000
-3349.000	14705.000	406.000
15965.000	17488.000	407.000
1993.000	-1114.000	408.000
-22425.000	21266.000	409.000
-1755.000	11648.000	410.000
-12956.000	1428.000	411.000
6859.000	-6777.000	412.000
5278.000	-2799.000	413.000
13477.000	9744.000	414.000
30311.000	10245.000	415.000
6117.000	-9809.000	416.000
-15771.000	11834.000	417.000
-12468.000	16563.000	418.000
-4711.000	15064.000	419.000
21775.000	-9348.000	420.000
-10740.000	-11011.000	421.000
9863.000	23766.000	422.000
-22390.000	13591.000	423.000
-14654.000	3843.000	424.000
9697.000	-9035.000	425.000
11417.000	-8909.000	426.000
-2091.000	12192.000	427.000
-12970.000	-606.000	428.000
3926.000	4209.000	429.000
1667.000	-11454.000	430.000
12790.000	-379.000	431.000
3880.000	-116.000	432.000
21050.000	22007.000	433.000
647.000	6376.000	434.000
-3837.000	1271.000	435.000
-633.000	25100.000	436.000
10243.000	-24370.000	437.000
-3120.000	-8483.000	438.000
15818.000	-2948.000	439.000
15427.000	-16575.000	440.000
10999.000	2079.000	441.000
-5314.000	32801.000	442.000
5613.000	15144.000	443.000
-7506.000	-8982.000	444.000
-7291.000	-4444.000	445.000
1512.000	8047.000	446.000
-1345.000	-6508.000	447.000
-14994.000	19538.000	448.000
5075.000	33706.000	449.000
25573.000	3926.000	450.000
9221.000	-1476.000	451.000
-16854.000	-2324.000	452.000
12834.000	-8160.000	453.000
1412.000	12608.000	454.000
2874.000	-8297.000	455.000
-21092.000	-7599.000	456.000
-12663.000	14892.000	457.000
27185.000	-2762.000	458.000
17941.000	5918.000	459.000
8857.000	12132.000	460.000
-3633.000	-15978.000	461.000
6365.000	-7647.000	462.000
-1647.000	174.000	463.000
-8107.000	17079.000	464.000
4811.000	16148.000	465.000
8448.000	-18072.000	466.000
-16417.000	1122.000	467.000
16131.000	4133.000	468.000
26257.000	-27784.000	469.000
478.000	2174.000	470.000
12613.000	6888.000	471.000
10319.000	6490.000	472.000
-7360.000	-25010.000	473.000
4501.000	-23781.000	474.000
-1840.000	-27572.000	475.000
4055.000	-14454.000	476.000
4828.000	699.000	477.000
9169.000	7097.000	478.000
23300.000	1505.000	479.000
9477.000	11999.000	480.000
-4539.000	9289.000	481.000
4344.000	5280.000	482.000
11986.000	8385.000	483.000
-2526.000	7079.000	484.000
-14594.000	25416.000	485.000
2133.000	2541.000	486.000
-12034.000	6146.000	487.000
-4640.000	27490.000	488.000
-29645.000	-7680.000	489.000
6801.000	16514.000	490.000
6283.000	3129.000	491.000
-15721.000	3392.000	492.000
-12291.000	-556.000	493.000
14532.000	1770.000	494.000
7561.000	872.000	495.000
15729.000	595.000	496.000
3942.000	26838.000	497.000
-1737.000	32595.000	498.000
-1214.000	31159.000	499.000
10926.000	21355.000	500.000
-3401.000	4942.000	501.000
-1028.000	-6813.000	502.000
-1198.000	4702.000	503.000
-591.000	20233.000	504.000
2234.000	13407.000	505.000
-4343.000	23503.000	506.000
1731.000	-8616.000	507.000
24838.000	706.000	508.000
11602.000	12536.000	509.000
6794.000	-763.000	510.000
-8008.000	-14026.000	511.000
-9610.000	12409.000	512.000
-3485.000	-7677.000	513.000
10947.000	-27667.000	514.000
-10742.000	-25207.000	515.000
5003.000	-8652.000	516.000
8276.000	-19369.000	517.000
-13440.000	152.000	518.000
-20248.000	15310.000	519.000
2019.000	46686.000	520.000
-14840.000	18132.000	521.000
1803.000	-8546.000	522.000
2039.000	19506.000	523.000
-5245.000	-1020.000	524.000
-3207.000	1780.000	525.000
-14945.000	-11830.000	526.000
-13629.000	4345.000	527.000
-2040.000	24920.000	528.000
11176.000	3506.000	529.000
12704.000	10591.000	530.000
3571.000	-7514.000	531.000
7197.000	-12583.000	532.000
-7668.000	-7116.000	533.000
-542.000	15129.000	534.000
16066.000	14766.000	535.000
18996.000	5648.000	536.000
10266.000	-6884.000	537.000
-9063.000	13405.000	538.000
-1250.000	7166.000	539.000
565.000	6599.000	540.000
-23951.000	8585.000	541.000
-5557.000	8538.000	542.000
-27775.000	5451.000	543.000
5864.000	-3244.000	544.000
-3823.000	2480.000	545.000
2556.000	-92.000	546.000
14798.000	16761.000	547.000
371.000	-11773.000	548.000
3513.000	-7138.000	549.000
-11036.000	10599.000	550.000
3704.000	10905.000	551.000
-10255.000	-22173.000	552.000
8413.000	-8263.000	553.000
2766.000	2311.000	554.000
24284.000	10269.000	555.000
21935.000	-6243.000	556.000
-10783.000	-4447.000	557.000
3031.000	-4151.000	558.000
-943.000	-7171.000	559.000
8725.000	8081.000	560.000
-2171.000	17880.000	561.000
8672.000	2677.000	562.000
3267.000	3616.000	563.000
-19714.000	14984.000	564.000
-14163.000	1992.000	565.000
-24080.000	4376.000	566.000
-22117.000	-29012.000	567.000
-11953.000	-8845.000	568.000
13595.000	4122.000	569.000
21454.000	8183.000	570.000
-8403.000	-6416.000	571.000
-6703.000	-9726.000	572.000
-26779.000	-5643.000	573.000
-16915.000	-3602.000	574.000
-11716.000	20457.000	575.000
-9847.000	8368.000	576.000
-10663.000	9688.000	577.000
7600.000	4248.000	578.000
4173.000	19761.000	579.000
4189.000	14866.000	580.000
-3749.000	2855.000	581.000
13634.000	9867.000	582.000
-2448.000	-5576.000	583.000
-15246.000	-5931.000	584.000
-701.000	-7404.000	585.000
1989.000	-5964.000	586.000
-16472.000	18542.000	587.000
21571.000	-4154.000	588.000
12611.000	-14219.000	589.000
-393.000	209.000	590.000
5307.000	-1914.000	591.000
7171.000	-13570.000	592.000
-632.000	-9427.000	593.000
-30611.000	-11326.000	594.000
-7889.000	-15123.000	595.000
-5187.000	-3633.000	596.000
-12851.000	-885.000	597.000
-10660.000	11598.000	598.000
7432.000	4775.000	599.000
-2071.000	19586.000	600.000
16714.000	12556.000	601.000
2555.000	-17652.000	602.000
-4432.000	-4935.000	603.000
-13448.000	-13678.000	604.000
-16029.000	6567.000	605.000
566.000	-5310.000	606.000
3482.000	-1326.000	607.000
20206.000	7017.000	608.000
13213.000	-20645.000	609.000
17482.000	-34966.000	610.000
6582.000	3356.000	611.000
18269.000	-22376.000	612.000
25920.000	-26901.000	613.000
-5741.000	-19493.000	614.000
9904.000	-22481.000	615.000
8468.000	-9200.000	616.000
18184.000	-13556.000	617.000
1233.000	17641.000	618.000
-251.000	5798.000	619.000
-242.000	9577.000	620.000
29400.000	-2533.000	621.000
14894.000	1309.000	622.000
-44926.000	12567.000	623.000
-32663.000	-11424.000	624.000
9381.000	-3462.000	625.000
10082.000	-10053.000	626.000
1913.000	-6768.000	627.000
11519.000	8379.000	628.000
12172.000	-15381.000	629.000
-4679.000	13604.000	630.000
-3315.000	10805.000	631.000
63.000	5001.000	632.000
23824.000	15239.000	633.000
3396.000	-3931.000	634.000
15557.000	10335.000	635.000
14390.000	25432.000	636.000
-341.000	-1016.000	637.000
20856.000	3047.000	638.000
14635.000	-7416.000	639.000
6272.000	20312.000	640.000
-3151.000	-8237.000	641.000
4245.000	-7593.000	642.000
2064.000	-3382.000	643.000
-4015.000	-49.000	644.000
6545.000	-28784.000	645.000
5173.000	-6224.000	646.000
8183.000	-6156.000	647.000
3663.000	-531.000	648.000
10094.000	17955.000	649.000
-8608.000	-13690.000	650.000
-13036.000	8366.000	651.000
10334.000	10316.000	652.000
3416.000	-5420.000	653.000
17940.000	-10055.000	654.000
11203.000	3570.000	655.000
11054.000	-3511.000	656.000
-4403.000	12154.000	657.000
-3117.000	888.000	658.000
19175.000	11055.000	659.000
5724.000	-8699.000	660.000
-15068.000	-19362.000	661.000
-22980.000	-42474.000	662.000
7015.000	-12117.000	663.000
-7371.000	-7827.000	664.000
-10617.000	-1627.000	665.000
-13728.000	65.000	666.000
6078.000	6681.000	667.000
9375.000	-4502.000	668.000
-5056.000	5791.000	669.000
-29897.000	10456.000	670.000
-13842.000	29032.000	671.000
-19098.000	-14747.000	672.000
1437.000	14251.000	673.000
16145.000	17806.000	674.000
19627.000	-11155.000	675.000
-14944.000	15107.000	676.000
-10842.000	24084.000	677.000
-4777.000	3276.000	678.000
-7735.000	-11084.000	679.000
-12563.000	12845.000	680.000
-73.000	-503.000	681.000
-11226.000	-2323.000	682.000
6443.000	6878.000	683.000
11638.000	10033.000	684.000
-14263.000	-2936.000	685.000
-12037.000	7440.000	686.000
-2787.000	-6782.000	687.000
-8186.000	-1894.000	688.000
10924.000	-90.000	689.000
-1136.000	6335.000	690.000
-18896.000	988.000	691.000
5971.000	15174.000	692.000
9995.000	2720.000	693.000
14386.000	8232.000	694.000
-22826.000	-3200.000	695.000
-4192.000	-1771.000	696.000
1181.000	6076.000	697.000
17621.000	-395.000	698.000
8473.000	-14951.000	699.000
13659.000	27811.000	700.000
12856.000	-2299.000	701.000
22517.000	-1646.000	702.000
-4261.000	-7009.000	703.000
-16302.000	-13053.000	704.000
-9561.000	8281.000	705.000
-13051.000	18069.000	706.000
-7265.000	8844.000	707.000
17446.000	-21112.000	708.000
8044.000	-7702.000	709.000
3575.000	12377.000	710.000
8832.000	-7753.000	711.000
-37267.000	-994.000	712.000
-24375.000	-19327.000	713.000
-4347.000	-3697.000	714.000
15247.000	14192.000	715.000
-2462.000	-15831.000	716.000
24723.000	-8122.000	717.000
7455.000	5523.000	718.000
-12092.000	4813.000	719.000
-11739.000	-2454.000	720.000
-7571.000	-24151.000	721.000
-4864.000	-6985.000	722.000
11989.000	-26808.000	723.000
16752.000	-33379.000	724.000
2187.000	-24320.000	725.000
-10986.000	-2327.000	726.000
-15602.000	5624.000	727.000
383.000	9282.000	728.000
-13811.000	1750.000	729.000
942.000	-2962.000	730.000
14446.000	4071.000	731.000
-1478.000	-19215.000	732.000
585.000	985.000	733.000
155.000	-10436.000	734.000
-4401.000	-15499.000	735.000
-8629.000	-13747.000	736.000
-5513.000	-4018.000	737.000
26110.000	-23365.000	738.000
-5141.000	7298.000	739.000
5593.000	6572.000	740.000
-5126.000	-21583.000	741.000
-11228.000	-18074.000	742.000
-17303.000	-17252.000	743.000
-13421.000	40698.000	744.000
-10304.000	19734.000	745.000
-177.000	-2372.000	746.000
3534.000	-9508.000	747.000
-11397.000	-32641.000	748.000
7458.000	-540.000	749.000
-29048.000	-12030.000	750.000
-14504.000	-3728.000	751.000
-9604.000	-8868.000	752.000
-2328.000	18294.000	753.000
-14849.000	-10333.000	754.000
-23224.000	-29973.000	755.000
-7180.000	-4447.000	756.000
5172.000	5488.000	757.000
1000.000	-8755.000	758.000
-962.000	-9059.000	759.000
3775.000	-9122.000	760.000
-2012.000	-20832.000	761.000
15730.000	-10208.000	762.000
24219.000	-11707.000	763.000
-12790.000	-5938.000	764.000
-9647.000	-7092.000	765.000
-5512.000	-2953.000	766.000
15892.000	-2033.000	767.000
17471.000	19882.000	768.000
30103.000	23065.000	769.000
-1074.000	-14165.000	770.000
17198.000	2475.000	771.000
26051.000	2717.000	772.000
-7414.000	-3143.000	773.000
15113.000	4052.000	774.000
6723.000	11345.000	775.000
1471.000	12181.000	776.000
-9896.000	8997.000	777.000
-29468.000	-15835.000	778.000
-13904.000	-16921.000	779.000
-9453.000	-5119.000	780.000
12676.000	44005.000	781.000
47770.000	33980.000	782.000
650.000	5353.000	783.000
3198.000	13288.000	784.000
9791.000	1403.000	785.000
8114.000	9680.000	786.000
6403.000	-9434.000	787.000
-10474.000	-10975.000	788.000
2380.000	-758.000	789.000
-681.000	15874.000	790.000
6627.000	-1695.000	791.000
11336.000	6780.000	792.000
775.000	-12281.000	793.000
-6472.000	10686.000	794.000
-9204.000	-11575.000	795.000
-2062.000	1361.000	796.000
6851.000	-4651.000	797.000
11521.000	-14406.000	798.000
-9019.000	16826.000	799.000
-8483.000	24838.000	800.000
-7651.000	5708.000	801.000
-5886.000	-6265.000	802.000
8426.000	17477.000	803.000
1550.000	-1092.000	804.000
5333.000	-16750.000	805.000
-877.000	-892.000	806.000
17195.000	-4203.000	807.000
1328.000	-7177.000	808.000
-446.000	-20170.000	809.000
155.000	631.000	810.000
5867.000	31139.000	811.000
8854.000	31876.000	812.000
15057.000	8373.000	813.000
-18686.000	-945.000	814.000
8033.000	-2096.000	815.000
15156.000	2757.000	816.000
2135.000	9792.000	817.000
23404.000	-3021.000	818.000
2504.000	-9212.000	819.000
-8490.000	-12986.000	820.000
6201.000	-16362.000	821.000
-27150.000	15750.000	822.000
-24798.000	1409.000	823.000
-33504.000	5550.000	824.000
-18463.000	-11101.000	825.000
18634.000	10267.000	826.000
19096.000	-3092.000	827.000
22478.000	-10572.000	828.000
-13669.000	-12006.000	829.000
9603.000	5796.000	830.000
11300.000	14243.000	831.000
-874.000	12690.000	832.000
-10481.000	16401.000	833.000
1436.000	-3828.000	834.000
-22770.000	2068.000	835.000
2853.000	-6951.000	836.000
1942.000	-1351.000	837.000
-7122.000	-6709.000	838.000
-11866.000	-6178.000	839.000
19219.000	10892.000	840.000
-989.000	-17365.000	841.000
-6574.000	-4016.000	842.000
-4189.000	1576.000	843.000
30931.000	-4965.000	844.000
19572.000	-10042.000	845.000
-8104.000	-5564.000	846.000
-2821.000	-23414.000	847.000
-5823.000	10877.000	848.000
-8415.000	3066.000	849.000
-6641.000	27865.000	850.000
19635.000	-1512.000	851.000
19094.000	9741.000	852.000
-8078.000	-929.000	853.000
-20992.000	-19230.000	854.000
-10060.000	-22067.000	855.000
-16202.000	37731.000	856.000
3810.000	14636.000	857.000
-9281.000	24533.000	858.000
28363.000	24073.000	859.000
9600.000	-5621.000	860.000
-6624.000	-2266.000	861.000
-23200.000	4474.000	862.000
-6211.000	10521.000	863.000
8257.000	5225.000	864.000
14262.000	13531.000	865.000
2163.000	-8606.000	866.000
17859.000	-29498.000	867.000
22195.000	-22905.000	868.000
-2842.000	-7412.000	869.000
-13406.000	-15380.000	870.000
20651.000	-11718.000	871.000
17780.000	-6147.000	872.000
12238.000	2628.000	873.000
18055.000	-4136.000	874.000
32775.000	-6246.000	875.000
-1037.000	-13570.000	876.000
-2450.000	-4496.000	877.000
1797.000	-7400.000	878.000
-4693.000	135.000	879.000
13233.000	-10379.000	880.000
8716.000	2564.000	881.000
2809.000	-9864.000	882.000
-3162.000	17813.000	883.000
17700.000	5823.000	884.000
-12111.000	7440.000	885.000
-1018.000	6270.000	886.000
4501.000	9586.000	887.000
9910.000	6334.000	888.000
1747.000	9889.000	889.000
10856.000	7522.000	890.000
32571.000	13506.000	891.000
-19939.000	11395.000	892.000
-20836.000	16589.000	893.000
4946.000	13152.000	894.000
-9294.000	13919.000	895.000
21534.000	33312.000	896.000
3582.000	10903.000	897.000
6136.000	-6118.000	898.000
-543.000	-11911.000	899.000
24788.000	-866.000	900.000
15664.000	14380.000	901.000
-2777.000	17764.000	902.000
4439.000	21736.000	903.000
16964.000	-14138.000	904.000
-4470.000	-5937.000	905.000
5495.000	-4472.000	906.000
16648.000	5311.000	907.000
-5644.000	-3908.000	908.000
-1629.000	2954.000	909.000
4224.000	22584.000	910.000
-9095.000	-1106.000	911.000
11540.000	-2952.000	912.000
23976.000	-11655.000	913.000
9942.000	-4156.000	914.000
6864.000	12884.000	915.000
-2907.000	5882.000	916.000
13532.000	-18096.000	917.000
28490.000	-39893.000	918.000
4937.000	-8633.000	919.000
-2576.000	797.000	920.000
459.000	-9647.000	921.000
803.000	26271.000	922.000
4046.000	9514.000	923.000
11338.000	12886.000	924.000
-8630.000	-24271.000	925.000
9372.000	3538.000	926.000
